 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51
67,31.830,35.034,61.075,80.183,51.998,63.390,36.556,63.893,47.975,89.264,90.134,77.495,84.938,89.974,102.718,64.330,160.832,58.519,50.716,41.840,53.523,47.994,43.983,52.013,53.469,40.008,37.523,75.312,49.185,58.566,94.747,104.157,63.214,43.046,77.163,51.137,45.491,49.046,43.637,51.222,69.812,58.044,58.059,52.825,38.152,33.362,54.687,34.446,33.188,52.812,46.794
68,32.081,35.218,61.183,80.643,51.662,63.931,36.873,64.050,47.911,86.452,89.297,77.079,81.560,88.352,100.811,62.242,156.881,56.937,50.252,41.991,53.232,47.545,43.929,50.523,52.713,39.733,36.972,75.634,48.834,57.461,92.827,99.922,60.176,42.507,76.596,50.702,44.860,48.964,43.639,51.236,69.410,56.449,57.823,52.094,37.445,33.385,54.486,34.414,32.995,51.741,46.066
69,32.184,35.227,61.381,80.536,51.944,62.413,36.628,63.221,47.917,85.286,86.609,74.684,79.404,86.776,99.936,61.821,156.916,55.707,49.774,41.817,52.406,47.287,43.615,49.253,52.040,39.166,36.581,73.997,49.262,57.173,90.878,97.227,58.475,42.338,76.479,50.553,44.378,48.891,43.217,51.138,69.019,54.592,57.023,50.877,37.746,32.740,54.721,34.380,33.197,51.206,45.836
70,32.130,34.940,61.523,79.770,51.287,61.094,36.499,63.339,47.227,82.836,85.703,75.498,76.976,84.819,96.758,59.855,154.166,54.226,49.253,42.027,52.778,46.942,42.787,48.474,50.969,39.533,36.365,76.330,49.092,57.029,87.162,94.440,56.986,42.391,76.895,50.416,44.659,48.882,43.473,50.602,69.810,53.852,56.797,50.107,37.562,32.639,54.227,34.494,32.791,50.319,45.291
71,32.330,35.365,61.826,78.929,51.660,62.008,36.636,64.044,47.142,79.382,83.332,74.117,77.661,83.586,95.203,58.983,151.249,53.512,49.090,41.897,52.523,47.114,42.791,47.751,50.800,39.479,36.374,76.906,48.842,56.342,83.803,90.097,55.022,42.588,76.311,49.953,44.663,48.565,43.477,50.696,70.626,52.711,57.320,48.871,37.654,32.699,54.237,34.508,33.200,49.628,44.620
72,32.316,34.839,60.499,77.386,51.558,61.048,36.729,63.215,47.150,75.716,83.251,72.491,73.897,82.559,93.006,57.356,147.160,52.037,48.088,41.719,52.406,46.772,42.455,47.003,49.281,39.633,36.365,76.003,48.523,55.499,81.484,86.406,53.286,42.241,76.211,49.604,43.986,48.312,43.170,51.043,69.862,51.197,55.998,48.508,37.530,32.472,53.476,34.629,32.834,48.933,44.361
73,32.345,34.867,60.576,77.421,51.396,61.622,36.682,62.242,46.930,75.293,82.064,72.488,73.173,80.420,91.491,57.222,144.134,51.030,47.439,42.076,52.374,45.834,42.351,46.534,48.713,39.491,36.152,75.597,48.573,55.208,78.502,82.572,51.991,42.324,76.835,49.578,44.443,48.908,43.256,50.398,69.232,49.811,55.399,47.841,37.316,32.301,53.460,34.269,33.072,48.911,44.373
74,32.513,34.876,59.776,76.009,50.789,59.671,36.724,61.195,47.006,72.455,79.536,70.952,69.868,77.940,88.690,55.736,136.205,49.721,46.509,41.863,51.425,45.265,41.902,45.523,47.992,39.341,36.054,72.259,48.870,54.425,76.456,78.403,50.771,42.486,75.814,49.396,43.995,48.384,43.088,49.830,68.642,48.675,53.911,46.913,37.560,32.210,52.992,34.452,32.829,48.234,44.383
75,32.280,34.695,60.232,74.095,50.965,59.661,36.780,61.581,46.678,68.841,78.350,68.979,68.683,76.439,86.823,54.700,135.650,48.523,46.526,42.092,51.433,44.645,41.359,44.961,47.117,38.902,35.798,69.426,48.419,54.595,73.406,75.863,49.441,42.079,75.621,49.246,44.252,48.611,43.195,50.082,67.702,48.400,53.159,46.741,37.243,31.875,52.942,34.048,33.144,47.823,44.062
76,32.383,34.450,60.559,73.629,50.731,58.594,36.331,60.205,46.788,66.086,76.752,68.835,66.502,73.527,84.840,54.054,127.682,47.556,45.527,41.581,50.262,43.802,40.703,44.104,46.559,39.543,36.001,70.324,48.348,54.294,72.236,72.479,48.839,41.847,75.158,49.101,44.223,48.671,43.012,49.567,68.205,47.954,52.699,46.644,37.115,31.744,52.406,34.353,33.130,47.422,43.501
77,32.359,34.608,60.039,71.987,50.419,59.477,36.088,60.205,46.801,63.832,75.108,67.948,64.094,71.273,82.556,52.734,123.338,46.221,45.141,41.611,49.714,43.651,40.052,43.706,45.691,39.271,35.725,68.528,48.345,54.467,70.382,70.061,48.397,41.986,74.833,48.925,44.414,48.597,43.137,49.458,67.418,46.794,51.990,45.702,36.934,31.870,52.500,34.430,33.183,46.638,43.140
78,32.249,34.356,60.727,69.891,50.815,59.273,35.948,61.208,46.996,62.359,73.198,65.814,61.851,68.942,80.982,52.261,116.497,45.642,44.088,41.995,49.770,42.701,39.217,43.609,45.278,39.661,35.715,67.446,48.773,53.763,68.941,68.615,47.956,42.338,74.854,48.656,44.137,48.505,42.959,49.400,66.889,46.738,51.040,45.265,37.142,31.730,52.761,33.988,32.945,46.890,43.113
79,32.496,34.211,61.075,68.454,50.850,59.554,35.997,61.413,46.752,61.820,71.207,65.072,60.488,68.352,79.854,51.326,111.783,45.433,43.638,41.657,49.086,42.784,39.100,43.123,44.516,39.463,35.864,65.128,48.823,54.288,67.694,66.099,47.916,42.181,75.200,49.173,44.404,48.536,43.072,49.417,67.060,46.490,50.208,45.676,37.225,31.485,52.880,34.428,33.060,46.280,43.025
80,32.675,33.943,60.314,66.838,50.104,59.916,35.545,60.379,46.941,59.807,69.569,64.739,59.055,67.149,78.816,50.706,107.341,45.119,43.124,42.002,47.949,42.174,38.106,42.966,43.639,38.936,35.641,66.011,48.089,53.731,66.802,64.372,46.954,42.368,73.537,48.733,43.582,48.162,43.291,49.817,66.983,46.158,50.315,45.696,37.076,31.472,52.556,34.536,33.320,45.720,42.903
81,32.585,34.243,59.596,65.441,49.905,58.390,35.829,59.389,46.716,59.223,68.924,63.481,57.341,65.034,76.716,50.847,105.230,44.195,42.650,41.275,47.538,41.571,37.844,42.697,43.137,39.152,35.314,64.514,48.542,53.700,64.871,62.663,46.769,42.109,74.360,48.781,43.550,48.307,42.805,49.439,66.819,45.687,49.710,45.602,36.658,31.157,51.948,34.586,33.500,45.617,42.803
82,32.668,34.319,59.822,64.773,49.604,59.592,35.705,60.141,46.566,58.493,66.805,64.299,56.599,63.520,74.267,50.462,102.099,44.035,42.075,41.657,47.186,41.036,37.560,42.566,43.415,39.200,35.577,64.151,48.624,53.453,64.031,61.955,46.911,42.106,73.661,48.590,43.796,48.551,43.496,50.068,68.154,45.799,50.336,45.317,37.073,31.002,52.795,34.863,33.180,45.684,42.663
83,32.646,34.321,59.742,63.464,50.014,59.151,35.796,62.171,46.811,57.952,65.128,62.402,55.228,62.497,72.003,50.389,100.854,44.021,42.063,41.563,46.555,40.739,37.322,42.171,42.639,39.283,35.649,62.932,48.026,53.758,63.278,60.713,47.021,42.188,73.093,48.813,43.860,47.930,43.219,49.517,67.517,46.027,49.241,45.068,36.933,31.214,52.759,34.761,33.317,45.433,42.336
84,32.283,34.234,60.039,62.910,50.169,59.967,35.760,61.228,46.513,57.498,63.312,62.515,54.029,61.377,70.057,50.240,95.926,43.167,41.342,41.227,46.494,39.878,36.876,42.164,42.227,39.253,35.731,61.659,48.443,53.451,62.643,59.422,46.459,42.528,73.372,48.393,43.872,48.292,42.893,49.232,67.456,45.308,49.205,45.259,36.977,30.786,52.647,34.827,33.438,45.585,42.571
85,32.390,34.250,59.858,61.132,50.155,58.737,35.426,60.208,46.220,56.873,61.860,62.237,53.221,59.299,68.531,50.102,92.568,43.514,41.240,41.124,45.672,39.745,36.485,42.256,41.396,39.355,35.709,59.670,48.228,53.102,61.538,58.769,46.449,42.032,73.451,48.598,44.017,48.039,43.162,49.113,67.152,45.510,48.818,45.430,36.681,30.971,51.779,34.825,33.147,45.787,42.385
86,32.289,33.917,60.187,61.096,49.847,59.092,35.217,61.128,46.669,56.630,60.977,62.055,52.724,58.004,66.686,49.339,89.711,43.114,41.371,41.780,45.528,39.371,36.464,41.880,41.422,39.435,35.436,58.375,48.393,53.557,60.805,57.685,46.253,41.873,73.842,48.588,43.810,47.954,43.021,48.246,66.942,45.192,47.785,44.650,37.328,30.952,51.809,34.669,33.377,45.138,42.426
87,32.473,34.220,60.673,60.722,49.866,58.520,35.760,60.772,46.748,56.893,59.271,60.808,51.952,57.220,64.113,49.220,87.686,42.956,40.956,41.558,44.841,38.836,35.954,41.863,41.061,39.705,35.490,56.736,48.325,53.245,60.324,57.472,45.725,42.102,73.968,48.241,43.543,48.010,43.049,48.485,67.475,44.842,47.913,44.602,37.051,31.091,52.299,34.534,33.312,45.152,42.351
88,32.130,34.553,60.333,59.433,50.269,57.543,35.235,60.037,46.129,56.336,58.195,60.629,51.418,55.838,63.687,48.771,85.946,43.200,40.818,41.485,44.487,38.473,35.708,41.899,40.621,39.054,35.534,55.804,48.307,52.838,59.320,56.415,45.783,42.257,73.902,48.259,43.579,47.845,42.891,48.723,67.707,44.636,47.575,45.217,36.941,30.836,52.052,34.757,33.276,45.635,42.480
89,32.399,34.126,60.054,58.064,49.685,56.628,35.566,60.034,46.733,55.880,58.262,60.526,50.240,54.655,62.917,48.752,83.857,42.963,40.827,41.556,44.440,38.505,35.493,42.043,40.115,39.401,35.197,55.023,48.396,52.853,59.115,55.657,45.791,41.833,73.751,48.727,43.622,48.239,43.154,47.815,67.840,44.398,47.997,45.346,36.844,30.586,51.016,34.484,33.346,45.011,42.366
90,32.213,34.133,60.424,58.061,49.734,56.385,35.165,59.252,46.375,55.995,56.825,59.460,49.865,53.878,60.804,48.940,82.442,42.526,41.041,41.606,44.389,38.315,35.078,41.937,39.839,39.124,35.575,54.565,48.441,53.079,58.129,55.518,45.616,41.836,73.151,48.527,43.719,48.065,42.920,47.784,68.115,44.553,47.302,45.317,36.927,30.697,51.498,34.530,33.255,44.851,42.176
91,32.471,34.326,59.742,57.369,49.544,56.416,35.145,59.456,46.159,56.300,56.732,58.973,49.779,52.731,59.791,48.296,80.479,42.772,40.946,41.668,44.142,38.016,35.145,41.747,39.754,39.024,35.387,53.403,48.457,52.951,58.087,55.046,45.880,42.116,72.970,48.115,43.255,48.362,42.986,47.600,68.192,44.687,46.481,44.864,37.005,30.831,51.677,34.426,33.286,44.493,42.286
92,32.433,34.062,59.961,56.570,49.757,55.500,34.974,58.497,46.335,56.139,55.647,59.007,49.322,52.908,58.337,48.577,79.224,42.444,40.869,41.609,43.743,38.008,34.981,41.606,39.253,39.357,35.967,53.369,47.970,52.764,58.172,54.885,45.487,42.382,72.772,48.119,43.329,48.271,42.955,47.236,67.572,44.709,46.017,45.139,37.000,30.643,51.335,34.359,33.149,44.823,42.462
93,32.318,33.977,59.654,55.914,49.264,56.145,35.318,58.752,46.064,54.523,55.297,59.392,48.844,51.798,57.032,48.041,77.072,42.463,40.412,41.032,42.875,37.693,34.371,41.427,39.292,39.092,35.389,53.244,48.028,52.392,57.173,54.301,44.934,41.704,72.489,48.177,43.305,48.099,43.352,47.265,67.287,43.871,46.783,44.557,36.915,30.882,50.661,34.271,33.147,44.262,42.486
94,32.314,34.326,59.768,55.415,49.111,54.653,34.992,58.510,46.485,55.659,55.140,58.392,48.445,51.288,56.643,48.998,77.687,42.605,40.537,41.304,43.257,37.146,34.610,41.326,38.763,38.659,35.247,51.736,48.036,53.199,57.381,54.088,45.568,42.201,72.932,48.513,43.918,48.200,42.713,47.517,66.534,44.114,45.867,44.285,37.020,30.769,51.199,34.422,33.197,44.493,42.352
95,32.271,34.454,59.525,54.993,49.509,54.403,34.974,58.423,46.182,54.627,54.534,58.227,47.990,50.461,55.122,48.784,75.803,42.230,40.337,41.350,42.650,37.058,34.156,41.152,38.650,39.006,35.577,51.906,48.033,52.357,56.526,53.728,45.437,41.843,72.932,48.202,43.298,48.362,42.645,46.852,65.302,43.769,44.981,44.401,37.090,30.701,51.161,34.307,33.178,44.337,42.059
96,32.839,34.383,59.905,54.225,49.181,55.926,35.233,59.419,46.430,55.055,54.178,57.536,47.834,49.774,54.967,48.156,75.208,42.293,40.323,41.387,42.479,36.846,33.891,40.943,38.747,38.932,35.523,51.500,48.084,52.972,56.796,53.619,45.198,42.090,72.989,48.304,43.738,48.234,42.232,47.392,64.405,43.867,45.750,43.909,36.606,30.786,51.576,34.552,33.091,44.426,42.528
97,32.525,34.039,59.516,54.346,49.819,56.964,34.553,58.349,46.472,54.636,53.122,57.206,47.214,49.557,54.355,47.773,75.013,42.570,40.626,41.034,42.166,36.475,34.036,41.055,38.198,38.796,35.611,51.705,48.304,52.499,56.321,53.451,45.347,41.831,72.314,48.168,43.928,47.783,42.547,46.665,64.061,43.459,44.871,44.181,36.895,30.745,50.781,34.482,33.127,44.060,42.262
98,32.395,34.381,60.191,53.866,49.308,56.265,35.101,58.416,46.784,55.268,53.216,57.351,47.062,49.853,53.961,48.235,74.486,42.442,40.364,41.133,41.914,36.429,33.865,40.904,38.381,38.976,35.457,50.733,47.894,52.734,55.599,53.148,45.138,42.007,73.304,48.032,43.741,47.942,42.482,46.682,63.555,43.587,43.904,44.210,36.784,30.884,51.492,34.189,33.082,44.528,42.028
99,32.534,34.463,60.441,53.480,49.382,55.964,35.163,58.201,46.390,54.875,53.452,57.162,47.377,49.503,53.355,48.238,73.513,42.340,40.692,41.428,41.741,36.577,33.860,41.319,38.175,38.956,35.520,50.634,47.700,52.659,55.360,53.046,45.041,42.361,72.846,48.034,43.428,48.111,42.912,46.834,62.262,43.371,43.851,43.689,36.695,30.834,51.139,34.365,33.344,44.699,42.316
100,32.309,34.025,60.297,52.753,49.519,55.490,34.798,57.779,46.375,54.734,52.708,57.237,46.800,48.927,52.740,47.937,72.267,42.177,40.196,41.684,41.465,36.419,33.502,40.943,38.000,38.802,35.496,50.770,47.811,52.677,55.362,52.996,44.892,41.620,72.502,47.966,43.101,47.821,42.715,45.807,61.931,43.646,43.862,44.282,36.688,30.443,50.974,34.265,33.132,44.277,42.024
101,32.386,34.291,59.916,52.593,49.417,55.691,35.057,59.114,46.551,54.834,52.557,56.082,46.733,48.780,52.547,48.603,72.210,42.130,40.109,41.545,41.252,36.411,33.323,41.356,38.135,38.830,35.501,50.037,47.686,52.543,55.532,53.039,44.930,42.181,73.179,47.941,43.668,48.357,42.264,45.507,60.908,42.529,43.224,44.155,36.906,30.638,50.797,33.918,33.195,44.046,42.267
102,32.119,33.862,59.138,52.195,49.324,54.276,34.946,57.030,45.926,54.843,52.163,56.021,46.899,48.384,52.313,47.639,71.284,42.363,40.170,41.533,40.968,36.313,33.520,41.170,37.771,39.238,35.278,50.395,48.005,52.271,55.209,52.210,44.943,41.833,72.593,47.762,43.526,48.159,43.188,45.840,59.575,43.265,43.005,43.913,36.862,30.773,50.749,34.193,33.067,44.209,42.200
103,31.987,34.454,59.865,51.862,49.352,53.842,34.915,57.336,46.191,54.939,51.761,55.361,46.668,48.060,52.049,47.983,71.538,41.953,40.155,41.092,40.949,36.194,33.371,40.972,37.504,38.802,35.507,49.435,47.747,52.326,55.232,52.628,45.261,41.627,72.235,48.030,43.337,47.754,42.805,45.934,59.060,42.988,43.019,44.172,36.654,30.586,51.227,33.994,33.438,44.078,42.163
104,32.067,34.108,59.705,51.580,49.162,54.541,34.659,57.815,46.047,54.377,52.268,55.354,45.983,48.213,51.665,47.518,71.558,42.135,40.291,41.323,40.623,36.016,33.141,40.854,37.739,38.750,35.484,49.858,47.787,51.918,54.739,52.367,44.986,41.708,73.170,48.108,43.140,47.802,43.182,45.222,58.518,42.903,43.054,44.207,37.007,30.475,50.536,33.745,33.108,44.624,42.028
105,31.939,34.039,59.335,50.913,49.088,53.214,34.879,57.164,46.165,55.000,51.353,55.220,45.988,47.759,51.376,47.335,70.104,42.086,40.405,41.531,40.460,35.998,33.059,41.162,37.796,38.665,35.378,49.420,48.053,51.786,54.838,52.584,44.623,41.988,72.646,47.996,43.014,48.012,42.889,45.172,58.413,42.854,42.624,44.104,36.849,30.643,50.418,33.759,33.096,44.181,42.029
106,31.906,34.126,59.710,50.836,49.435,51.913,34.731,56.597,45.828,54.648,51.294,55.162,46.115,47.823,51.441,47.611,70.264,42.058,40.049,41.421,40.589,35.940,32.820,40.961,37.498,38.830,35.300,49.219,47.598,51.643,54.560,51.778,44.790,41.560,72.719,47.873,43.068,47.616,42.553,44.343,57.411,42.813,42.834,43.871,36.750,30.670,50.655,33.450,33.082,43.723,42.001
107,32.070,33.931,59.350,50.195,48.956,50.645,34.804,56.366,45.852,54.768,51.064,53.952,45.762,47.102,50.794,47.758,70.055,41.563,39.964,41.265,40.589,35.733,32.725,40.920,37.516,38.713,35.532,49.290,47.697,52.019,54.115,51.970,44.555,41.831,72.556,47.754,43.115,47.616,42.582,44.651,56.931,42.786,42.374,44.029,36.665,30.462,50.307,33.464,32.757,43.993,41.616
108,31.415,34.165,59.323,49.921,49.306,50.633,34.695,56.027,45.900,53.891,51.160,54.560,45.654,47.377,50.787,47.700,69.840,42.042,40.202,41.403,40.408,35.689,33.007,40.531,37.445,39.248,35.408,49.222,47.663,51.891,54.206,52.033,44.967,41.840,72.026,47.919,42.841,47.633,42.408,44.269,55.946,42.757,42.469,43.751,36.711,30.497,49.568,33.259,32.752,43.589,41.693
109,31.500,34.200,59.869,49.867,49.551,49.469,34.403,56.359,45.718,54.152,51.090,53.828,45.695,47.548,50.476,47.659,69.213,41.802,39.685,41.222,40.188,35.866,32.900,40.931,37.320,38.952,35.471,49.571,47.851,52.089,53.906,51.630,44.791,41.627,72.905,47.366,42.717,47.816,42.438,43.643,55.264,42.886,42.143,43.929,36.637,30.641,49.420,33.225,32.925,43.908,41.902
110,31.619,33.961,58.621,49.159,48.461,48.788,34.295,54.225,45.362,53.516,50.767,53.316,45.139,47.145,50.465,47.006,69.353,41.942,40.077,40.970,39.244,35.289,32.202,40.658,37.339,38.792,35.288,49.287,47.365,51.638,53.778,51.693,44.657,41.178,71.572,47.381,42.548,47.280,42.299,43.760,54.907,42.735,41.722,43.502,36.739,30.545,49.948,32.847,33.041,43.869,41.887
111,31.182,33.883,59.327,49.157,48.368,47.661,34.419,54.782,45.591,54.723,50.854,54.072,45.531,46.998,50.095,47.268,68.718,41.577,39.789,40.973,39.709,35.359,32.538,40.930,37.020,38.868,35.148,48.832,47.443,51.491,53.800,51.424,44.945,41.428,72.170,47.604,42.652,47.693,42.537,43.060,54.309,42.330,41.712,43.220,36.654,30.417,50.151,32.761,32.558,43.801,41.453
112,31.016,33.745,57.987,48.566,48.593,48.360,34.403,55.460,45.097,53.095,50.915,53.828,45.339,47.045,49.807,47.134,67.121,41.779,40.065,41.153,39.702,35.263,32.777,40.569,36.682,38.998,35.294,49.369,47.651,51.493,53.633,51.361,44.881,41.391,71.565,47.445,42.199,47.563,42.109,42.593,53.930,42.257,41.610,43.780,36.445,30.207,48.637,32.500,32.183,43.358,41.533
113,30.839,33.890,59.000,48.983,49.086,47.957,34.478,55.195,45.292,53.632,50.997,53.698,45.183,46.606,49.979,46.998,68.234,41.544,39.845,41.398,39.775,35.293,32.463,41.097,37.031,38.615,35.218,49.290,47.559,51.624,53.691,51.570,44.267,41.514,72.051,47.389,42.808,47.623,42.594,42.474,53.871,42.485,41.444,43.608,36.596,30.308,49.106,32.522,32.538,43.812,41.845
114,31.276,33.757,58.903,48.592,48.544,47.462,34.711,54.876,45.682,54.189,50.297,52.856,45.041,46.605,49.993,47.441,68.355,41.540,40.092,41.318,39.826,35.349,32.172,40.613,37.009,38.731,35.185,48.770,47.449,51.713,53.273,51.172,45.120,41.794,72.305,47.141,42.050,47.691,42.268,42.834,53.442,42.585,41.476,43.401,36.688,30.347,49.546,32.480,32.651,43.631,41.697
115,30.998,34.323,59.112,48.414,49.093,46.921,34.680,54.795,45.731,54.148,50.446,52.904,44.964,46.964,49.629,47.436,68.472,40.960,39.679,42.048,39.655,35.102,32.420,40.918,37.372,38.844,35.401,48.045,47.921,51.527,53.821,51.560,44.642,41.725,72.470,47.384,42.219,47.645,42.289,42.474,53.483,42.318,41.241,43.430,36.644,30.337,49.522,32.504,32.606,44.177,41.720
116,30.614,33.839,59.163,48.632,48.451,46.194,34.444,55.262,45.659,53.834,50.224,52.385,45.272,46.842,49.698,47.369,68.108,41.521,39.821,41.476,39.276,35.417,32.148,40.880,36.891,38.800,35.136,48.491,47.236,51.859,53.608,51.340,44.597,41.350,72.888,47.501,42.563,47.203,41.930,42.528,53.346,42.517,40.993,43.786,36.516,30.462,48.988,32.472,32.262,43.606,41.649
117,30.800,33.771,58.301,48.184,48.734,46.459,34.457,54.658,44.731,53.520,49.962,53.089,44.868,46.620,49.840,47.000,67.284,41.726,40.218,41.197,39.281,35.619,32.479,40.722,36.788,39.158,35.357,48.722,47.396,51.672,53.000,51.019,44.741,41.569,71.932,47.265,42.803,47.490,42.168,42.641,53.029,42.330,41.019,43.197,36.683,30.316,48.825,32.540,32.135,43.280,41.728
118,31.036,33.878,59.045,47.998,48.998,46.536,34.222,55.507,45.595,53.759,50.175,53.409,45.248,46.522,49.814,47.117,67.472,41.795,39.974,41.474,39.242,35.154,32.560,40.846,37.051,38.998,35.383,48.392,47.438,51.764,53.471,51.188,45.009,41.690,72.144,47.313,42.579,47.481,41.914,42.127,52.694,42.260,41.115,43.379,36.849,30.626,48.966,32.305,32.430,43.238,41.556
119,30.935,34.044,58.424,47.869,48.572,46.423,34.227,54.081,45.235,53.980,50.394,52.948,44.522,46.972,49.430,47.382,67.871,41.319,40.175,41.002,39.423,35.435,32.296,40.873,36.892,38.657,35.139,48.284,47.618,51.560,52.902,51.322,44.725,41.766,71.925,47.547,42.716,47.500,42.463,42.290,52.265,42.097,40.614,43.366,36.266,30.520,49.163,32.261,32.034,43.652,41.735
120,31.094,33.993,58.916,47.785,48.278,45.301,34.599,55.309,45.750,54.177,50.306,52.213,45.005,46.427,49.712,47.287,67.755,41.153,39.980,41.167,39.335,35.523,32.044,40.903,37.014,38.944,35.428,48.205,47.374,51.677,53.459,51.167,44.850,41.926,72.198,47.533,42.348,47.925,42.221,42.244,51.950,42.277,41.045,43.408,36.691,30.557,49.394,32.147,32.046,43.479,41.758
121,30.753,33.872,57.993,47.067,48.593,45.872,34.279,53.970,45.191,53.248,50.324,52.203,44.870,46.363,49.438,47.121,67.718,41.637,39.925,40.684,38.944,35.317,32.361,40.931,37.051,38.569,35.096,48.406,47.315,51.557,53.154,51.115,44.775,41.484,71.474,47.525,42.284,47.751,42.496,42.168,51.685,42.320,40.829,43.563,36.555,30.388,48.799,32.070,32.077,43.301,41.550
122,30.767,33.596,57.443,47.045,47.896,45.651,34.656,53.332,44.966,53.623,50.595,51.794,44.798,46.791,49.398,47.060,67.444,41.581,39.876,40.664,38.606,35.244,32.328,40.991,36.903,38.886,35.460,48.278,47.467,51.444,52.421,50.970,44.813,41.755,70.716,47.555,42.104,46.891,42.234,41.834,51.367,42.282,41.131,43.482,36.340,30.740,48.855,32.108,32.017,43.191,41.748
123,30.608,33.638,57.899,46.914,48.558,45.538,34.641,54.151,45.000,53.868,50.082,51.794,44.599,46.838,49.364,47.460,67.235,41.416,39.905,41.181,38.941,35.297,32.036,40.834,37.009,38.784,35.540,48.651,47.073,51.408,53.339,51.239,44.438,41.944,71.775,47.394,42.146,47.440,42.521,41.696,50.802,42.051,40.983,43.680,36.727,30.568,48.741,31.751,31.536,43.188,41.433
124,30.650,33.495,57.847,46.920,48.528,45.260,34.315,55.107,45.638,53.941,50.536,52.753,45.286,46.429,49.409,47.363,67.341,41.733,39.658,41.565,39.029,35.473,32.254,40.867,37.078,39.084,35.309,48.668,47.421,51.809,52.916,50.860,44.563,41.646,72.223,47.320,42.366,47.213,42.207,40.924,50.883,42.126,40.706,43.777,36.282,30.646,48.131,31.705,30.462,43.723,41.569
