 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39
943,73.891,66.335,124.575,98.958,78.190,103.026,80.203,115.375,136.735,107.265,135.006,108.994,123.521,92.859,101.476,99.789,106.230,140.452,127.615,110.838,146.148,79.133,74.166,114.487,75.856,81.502,104.228,128.651,165.351,87.116,86.048,126.171,98.274,89.923,122.910,82.505,109.621,108.579,88.833
944,73.260,66.445,124.094,102.146,78.564,104.368,79.312,114.995,136.890,107.483,134.473,107.446,123.621,91.260,103.055,99.191,107.192,139.962,128.713,111.361,145.104,77.900,71.991,113.126,76.123,81.826,102.960,129.840,166.476,86.166,86.571,127.419,98.164,91.061,124.115,83.739,109.065,106.937,89.179
945,73.794,66.923,123.524,101.459,78.044,103.052,79.681,115.116,134.186,107.599,134.304,108.874,123.254,91.931,102.094,98.528,107.082,137.928,127.343,111.344,144.769,77.415,72.934,114.435,75.430,81.469,103.315,130.260,165.783,85.929,86.590,127.695,97.854,91.361,123.488,84.037,109.263,104.041,88.900
946,74.334,66.082,125.531,103.621,78.153,103.312,78.672,114.775,136.673,107.676,134.875,107.599,123.674,91.792,101.923,98.679,106.464,139.741,129.039,110.718,147.587,78.548,73.526,114.424,76.816,82.333,102.920,128.575,165.402,86.650,86.606,128.262,97.661,90.940,121.709,82.811,109.440,104.583,87.231
947,73.783,65.817,124.882,103.011,77.202,102.844,79.106,115.893,134.315,107.473,134.141,107.599,122.815,90.946,102.545,99.797,106.141,140.684,127.500,111.729,145.820,78.040,73.223,114.298,76.834,81.933,103.263,128.027,165.570,86.861,87.224,128.020,98.830,91.073,124.701,83.537,108.013,103.845,87.438
948,74.379,68.492,123.677,99.751,78.784,104.247,80.209,115.500,137.377,107.941,134.198,107.596,124.018,92.184,102.504,100.642,107.119,139.573,128.539,112.110,149.076,78.339,72.877,114.377,76.498,81.556,105.077,129.248,166.420,87.196,87.423,127.886,98.276,90.690,122.758,84.034,108.448,109.819,89.498
949,73.878,80.198,124.815,96.886,77.916,103.874,81.419,116.112,139.476,107.704,135.316,107.659,122.815,92.965,105.868,99.301,107.904,140.439,128.755,110.605,185.242,78.860,73.863,118.924,76.332,82.703,115.427,129.892,166.993,87.214,93.042,134.407,99.946,94.491,124.885,83.682,109.905,114.756,105.486
950,73.680,75.378,123.787,95.294,78.316,103.766,79.516,116.684,138.687,107.920,136.681,108.799,122.715,92.538,103.367,99.612,106.574,140.868,129.348,110.821,167.502,78.010,73.654,122.377,76.245,82.386,109.019,129.592,167.044,86.872,87.965,130.812,102.358,102.606,122.889,83.363,108.241,111.454,100.319
951,73.996,71.157,121.197,93.390,78.181,102.515,78.853,115.667,134.645,109.118,134.952,109.186,122.969,92.705,102.680,99.486,105.792,139.448,128.713,110.629,153.555,78.299,73.355,119.479,75.733,82.898,105.608,128.870,166.667,86.312,87.356,128.202,100.971,102.160,124.033,82.229,109.151,110.081,94.337
952,73.619,68.854,122.295,97.886,78.232,103.281,80.397,116.712,138.746,108.154,134.981,108.617,122.259,93.262,102.415,99.012,106.403,138.537,128.176,112.162,149.591,78.203,73.133,120.031,76.477,82.850,103.352,130.206,164.446,86.528,87.067,127.974,98.824,99.838,123.496,82.263,110.388,107.790,91.669
953,72.946,67.292,124.303,95.435,77.923,102.970,80.209,116.544,138.685,107.918,135.684,108.168,122.187,91.787,101.549,99.362,107.405,139.096,128.248,111.179,146.814,77.734,72.739,117.788,75.466,82.141,102.657,129.216,165.637,85.786,87.189,128.399,97.909,98.468,122.980,82.534,110.388,108.052,90.568
954,73.864,67.705,119.854,95.623,78.445,103.922,80.500,115.516,136.986,106.861,136.342,108.039,122.654,91.993,101.295,100.132,106.871,138.677,129.740,112.564,145.375,77.611,73.858,115.825,75.881,81.801,103.831,129.047,167.180,86.234,87.452,129.123,99.118,97.077,124.697,82.500,107.448,105.369,89.812
955,73.449,66.649,118.776,93.655,78.332,103.727,78.597,116.321,136.132,108.460,136.620,108.162,122.033,91.898,102.517,100.065,107.473,140.032,128.507,111.378,146.320,79.611,72.678,116.508,76.181,82.607,103.777,129.064,164.028,86.766,86.737,128.296,100.666,101.112,121.238,82.745,109.625,104.583,88.602
956,74.555,66.538,118.803,97.029,78.466,105.394,80.109,116.663,138.685,109.766,150.243,108.728,122.192,92.521,102.776,99.266,106.960,139.439,129.674,117.519,146.655,80.711,74.280,132.257,75.755,86.295,102.486,128.985,164.455,86.617,87.006,126.974,117.130,112.319,122.873,83.179,108.608,106.841,88.970
957,73.942,66.740,116.063,95.968,78.364,103.576,79.697,116.116,137.296,107.118,145.818,109.701,122.677,91.805,101.902,99.762,107.070,139.183,129.701,114.375,147.788,78.807,73.303,131.034,74.910,85.264,104.223,128.118,165.252,87.596,87.141,127.071,114.574,107.813,124.475,83.211,107.866,106.435,89.574
958,74.262,66.776,115.169,93.488,78.534,102.381,80.306,116.026,134.746,107.915,140.930,108.635,123.354,91.239,103.041,99.933,108.063,139.877,128.132,112.220,146.150,77.718,74.645,125.243,75.430,84.502,104.460,128.956,166.122,87.228,86.122,128.647,109.056,105.819,122.746,82.845,108.487,104.461,87.875
959,73.602,65.884,112.035,92.066,78.865,104.260,78.756,115.602,137.104,107.206,139.907,108.662,122.813,92.399,101.769,99.327,107.215,140.849,128.853,111.687,146.964,78.355,72.891,126.034,75.942,85.566,102.991,128.280,167.587,85.961,86.660,128.211,108.851,104.020,123.148,83.253,107.651,104.483,88.681
960,74.497,66.968,110.717,92.207,77.529,102.619,79.959,116.133,135.913,107.555,137.930,108.482,122.562,91.729,102.015,99.071,107.133,139.410,129.637,113.333,146.104,77.787,71.322,125.335,76.076,83.888,102.876,128.553,165.524,86.344,85.936,126.715,107.760,102.767,122.291,83.455,108.953,102.852,88.225
961,74.266,66.692,109.453,95.045,78.000,105.043,79.741,115.686,136.231,107.319,136.211,107.772,124.013,91.770,101.754,99.407,106.754,139.416,127.853,113.007,145.911,78.306,72.929,121.058,75.285,84.596,104.108,127.435,166.164,86.760,87.987,125.746,104.584,101.836,122.652,82.861,109.297,102.144,88.350
962,73.874,66.654,111.740,96.790,78.019,104.394,79.697,115.332,137.623,107.805,135.157,107.156,122.946,91.445,101.703,99.333,106.487,140.393,127.890,111.725,145.566,78.113,74.085,123.594,76.307,84.856,104.458,128.769,166.150,87.501,86.888,128.382,103.831,99.872,124.152,83.295,109.642,109.030,88.277
963,73.142,66.665,114.972,97.143,77.067,104.511,80.022,116.089,137.831,106.357,136.182,109.132,122.087,91.367,102.780,99.742,106.703,140.180,126.995,110.897,147.311,77.814,72.588,124.720,75.874,85.831,102.681,126.914,164.901,86.837,86.186,128.564,104.854,101.596,124.582,83.592,108.220,111.642,88.119
964,74.464,67.084,117.295,100.780,78.292,105.091,80.194,115.993,137.431,107.442,135.719,108.814,124.285,92.358,101.724,99.974,106.190,139.448,128.444,111.045,146.265,78.060,73.009,125.199,76.570,84.963,103.822,128.447,166.005,86.086,86.987,127.761,102.181,100.562,122.406,82.774,110.034,109.325,88.292
965,74.047,66.503,114.248,98.828,77.696,104.554,80.066,115.698,136.124,107.326,136.514,107.500,122.831,92.182,101.051,99.994,107.042,139.580,128.485,110.969,147.322,77.930,74.379,122.262,75.552,83.321,103.838,127.457,165.988,85.697,87.074,126.481,101.285,100.196,123.176,82.116,110.108,109.937,88.064
966,73.588,66.024,111.524,96.196,77.186,105.095,78.597,115.535,135.265,107.617,136.537,107.228,122.933,92.371,102.053,99.437,106.335,141.384,126.843,110.041,145.305,78.262,72.810,119.207,75.307,83.692,103.521,128.147,165.637,86.499,86.817,126.160,100.825,99.613,123.279,83.155,108.444,105.749,87.970
967,74.285,66.540,108.898,97.257,77.633,106.195,80.672,115.411,136.518,108.306,135.332,109.293,122.985,91.050,101.398,99.937,106.070,139.766,129.223,110.107,145.305,78.591,73.336,118.034,75.632,84.630,102.622,128.329,165.434,87.291,87.035,126.630,99.703,99.014,121.734,83.847,108.616,105.125,88.240
968,74.140,66.626,107.488,96.889,78.160,103.892,79.966,115.907,139.577,107.548,135.796,109.090,123.636,92.386,101.457,98.281,107.363,139.594,127.755,111.107,145.706,78.721,73.882,123.304,75.838,83.837,105.181,127.912,165.106,87.647,85.718,126.271,99.297,98.629,122.680,83.129,107.819,114.376,88.140
969,74.443,66.140,106.114,95.281,78.390,102.900,80.772,115.788,138.228,107.296,135.556,109.545,122.382,92.738,100.782,99.254,107.386,139.807,125.860,110.529,145.926,77.681,74.005,120.448,76.379,84.841,103.127,127.828,165.889,86.623,86.436,128.573,99.034,98.477,123.230,83.082,109.267,118.192,89.343
970,73.598,66.905,102.744,92.759,78.014,104.597,79.831,115.818,136.400,107.229,133.450,108.087,122.054,92.382,101.774,99.476,106.799,139.730,128.436,110.340,146.208,77.213,71.754,117.866,75.870,83.678,103.563,129.039,164.801,87.377,85.506,127.516,98.957,98.629,125.180,82.500,108.483,114.284,88.751
971,73.907,66.559,103.209,90.979,78.903,104.416,79.834,115.688,136.268,107.961,136.329,107.389,122.479,92.093,101.179,98.762,106.162,139.240,127.576,110.801,146.636,77.748,73.147,116.476,75.751,84.340,103.674,128.990,166.776,87.193,85.712,128.254,97.596,99.252,122.803,83.447,109.099,114.240,88.103
972,73.101,65.981,101.260,89.138,78.420,104.251,80.531,115.461,133.820,106.859,134.933,107.473,122.621,90.892,101.750,99.423,107.340,139.711,128.593,110.333,146.765,78.598,72.758,114.063,75.513,84.523,103.707,128.853,164.219,86.519,86.526,127.863,99.289,99.259,122.295,83.924,107.543,110.974,89.544
973,74.113,66.604,98.933,88.936,77.471,103.494,78.931,115.453,137.772,107.640,136.307,108.985,122.259,92.289,101.060,99.998,106.852,137.873,128.083,110.430,146.373,79.033,74.332,116.361,75.773,84.948,103.383,128.646,164.557,86.234,87.487,127.447,99.728,101.847,123.717,82.658,108.431,108.502,87.444
974,73.571,67.267,98.472,89.952,78.534,104.385,80.222,115.558,140.189,106.360,134.185,107.985,122.977,91.787,101.992,99.524,107.138,140.066,129.498,110.120,144.475,77.169,72.194,115.754,76.578,84.780,103.242,129.656,164.273,86.172,87.077,126.755,99.327,101.273,122.348,82.603,109.332,107.808,87.374
975,73.907,66.097,100.012,92.761,78.543,105.329,79.597,116.263,137.501,108.008,132.754,107.940,121.613,92.659,102.395,99.301,106.859,138.614,127.696,110.557,144.720,77.488,73.014,114.136,75.827,85.737,103.021,128.324,165.926,86.549,85.442,128.128,98.223,100.785,123.795,83.613,107.315,107.742,88.103
976,74.825,66.080,99.193,92.024,77.726,102.727,79.884,115.254,134.834,107.684,134.610,109.147,122.390,91.486,101.410,101.022,107.239,139.359,127.426,110.275,146.782,77.927,73.204,111.869,76.469,84.219,102.742,128.418,165.732,86.582,86.458,127.077,98.195,99.538,122.566,83.076,109.616,105.793,89.225
977,74.359,66.492,100.839,89.703,78.181,103.706,80.384,115.740,136.755,107.087,134.288,108.251,122.628,92.386,101.818,99.283,106.747,139.811,128.657,111.368,145.032,77.266,73.431,112.243,76.386,83.375,103.594,129.477,167.176,86.223,86.769,127.333,98.594,98.894,123.217,83.353,109.060,106.203,86.960
978,74.320,66.032,100.378,87.403,78.390,102.498,78.847,114.223,136.423,106.630,134.540,107.895,123.585,91.501,102.353,99.504,106.007,140.172,127.635,110.498,146.214,78.282,72.834,110.503,76.300,81.931,103.237,128.044,165.326,85.709,86.974,128.986,98.720,98.830,122.357,82.989,108.461,104.443,89.000
979,74.049,66.441,98.382,86.828,78.174,103.623,79.669,115.511,134.825,108.316,132.792,108.802,123.254,92.393,102.417,100.384,105.918,140.495,129.132,111.866,146.650,77.618,73.384,111.110,75.830,83.047,104.585,128.231,165.485,84.926,85.840,126.345,97.740,97.993,122.660,83.826,108.517,102.476,88.021
980,74.326,66.088,98.606,88.843,78.510,104.835,79.519,115.686,137.752,108.278,135.045,110.033,121.705,92.555,101.885,100.205,107.035,139.327,128.650,110.639,145.413,77.598,72.460,111.791,75.874,83.056,103.087,129.130,164.432,86.475,87.244,127.003,97.520,97.668,122.762,84.050,109.793,103.321,88.179
981,73.717,66.791,103.654,88.377,76.884,103.199,79.697,115.989,139.411,106.956,135.083,108.476,123.290,91.653,102.195,98.713,106.822,139.558,127.917,110.041,146.237,78.269,72.701,113.136,76.314,83.201,104.052,128.499,165.016,87.270,85.939,126.775,98.697,95.721,122.328,82.813,107.720,104.649,87.492
982,74.501,66.411,102.508,86.947,77.420,104.489,79.400,116.189,136.924,107.350,135.412,109.159,121.995,92.143,102.942,99.398,107.009,140.163,127.461,111.168,147.244,77.631,73.550,110.526,75.744,82.798,103.178,127.885,167.831,86.415,86.446,126.624,97.960,95.191,123.303,82.989,110.306,101.638,87.128
983,73.443,66.591,98.839,83.952,77.726,103.758,79.931,115.689,136.256,106.540,133.511,108.563,123.374,92.208,102.818,99.337,106.511,139.529,127.463,110.258,145.564,78.681,72.981,110.081,76.523,82.923,103.223,129.302,165.898,87.276,86.564,126.453,97.977,95.368,123.730,82.742,109.336,103.125,87.173
984,73.136,66.978,98.756,83.897,78.084,103.675,79.450,115.286,135.231,108.105,134.310,109.380,123.728,91.709,101.504,99.437,106.560,138.548,128.507,111.241,146.176,78.475,73.507,110.490,75.112,83.141,103.676,127.079,165.404,86.086,86.657,127.151,98.624,94.881,123.508,83.429,108.772,101.793,88.246
985,74.083,66.142,96.787,82.801,77.420,102.511,79.281,116.002,135.980,107.306,134.856,109.260,123.121,92.295,102.244,99.841,106.138,140.117,128.828,110.134,146.422,77.502,73.009,110.715,76.419,82.772,103.446,128.892,166.517,85.766,85.340,127.319,98.234,95.491,123.467,83.284,108.759,100.513,87.608
986,73.936,66.505,96.126,83.183,78.200,104.649,79.700,115.046,135.977,109.455,134.700,108.614,123.464,92.126,102.502,99.528,106.660,138.597,128.794,111.265,147.237,78.635,73.422,109.715,75.949,82.841,102.770,128.870,166.467,86.335,86.487,126.558,97.947,95.654,123.266,83.268,107.871,101.690,88.347
987,74.206,66.723,93.866,81.703,77.916,102.983,79.744,116.314,135.149,107.519,135.700,109.078,123.282,92.252,102.541,99.474,106.199,139.682,128.868,110.485,146.091,78.551,72.711,110.042,76.372,82.904,102.228,128.113,166.245,87.329,86.997,127.815,98.028,96.332,122.258,82.195,108.500,100.089,87.137
988,74.171,67.342,92.945,80.395,77.733,103.662,80.637,115.996,134.608,107.702,136.214,107.799,122.467,91.371,101.977,99.522,106.948,139.142,127.255,111.711,145.919,77.518,72.190,111.798,76.347,82.576,102.237,128.543,165.136,86.953,85.490,126.595,98.933,97.133,122.758,81.945,107.776,100.554,88.176
989,73.470,66.280,92.547,81.005,78.070,104.203,78.938,115.491,135.175,107.506,135.304,108.201,122.959,91.551,101.368,98.846,106.735,140.701,128.760,110.921,144.756,76.761,72.806,111.435,75.704,85.314,101.770,128.850,165.360,86.407,85.394,125.276,100.011,100.545,123.984,82.784,107.849,101.207,88.122
990,73.792,66.966,89.996,81.703,78.021,103.502,78.822,114.816,133.885,107.180,134.645,108.671,122.721,92.538,101.669,100.079,105.895,139.467,128.446,110.704,145.100,77.508,72.839,110.277,76.343,84.362,103.066,127.604,164.739,86.036,86.032,127.302,98.807,99.620,121.197,83.824,108.849,99.661,89.219
991,74.324,68.409,87.626,80.798,78.088,103.619,79.387,115.630,134.485,106.825,135.617,108.036,123.149,91.816,102.081,100.065,107.471,139.000,127.880,111.911,150.114,77.731,73.398,111.026,75.755,85.637,104.085,129.536,166.552,87.911,86.654,128.872,98.639,100.353,122.414,82.605,109.397,98.465,90.708
992,76.839,75.249,87.831,81.340,78.364,104.333,79.303,116.653,137.366,106.653,135.898,109.407,150.469,92.727,103.506,98.742,108.981,141.321,129.419,113.330,167.608,78.405,75.654,116.115,76.181,86.899,115.357,129.285,166.855,91.439,88.981,131.202,100.610,102.337,124.488,87.408,108.198,102.664,94.049
993,75.066,71.686,87.677,81.886,78.077,104.866,80.084,116.737,138.851,107.129,137.265,108.377,144.213,92.898,102.410,100.179,108.311,140.219,129.480,111.887,156.006,78.671,73.242,119.819,76.325,88.934,107.840,127.501,167.143,88.326,87.199,129.459,101.793,106.625,123.053,84.045,108.302,101.118,91.526
994,74.870,68.555,86.472,79.517,77.773,104.182,80.284,116.696,136.783,107.514,136.105,106.856,132.031,92.299,101.855,100.049,107.827,139.393,128.637,111.375,149.373,78.206,73.265,116.877,75.617,87.013,104.387,128.713,166.880,87.852,86.782,127.177,99.054,105.949,124.631,84.263,107.211,100.351,90.498
995,74.357,67.312,86.531,80.106,78.209,103.641,78.569,115.460,136.693,107.154,134.629,107.117,126.267,92.549,101.096,100.252,107.789,138.975,128.252,111.619,147.960,78.030,72.190,117.767,76.419,88.507,103.547,128.939,166.016,86.997,86.301,127.470,99.389,105.129,123.520,82.829,108.056,100.144,88.523
996,73.924,66.441,85.748,81.292,76.926,103.749,79.047,116.709,136.423,109.069,134.243,109.021,123.728,92.239,101.297,99.470,107.028,139.025,128.103,110.103,146.915,77.498,73.427,115.469,76.097,86.237,102.655,129.280,165.203,85.611,87.651,127.550,98.159,104.218,123.664,83.224,108.259,100.613,88.389
997,73.825,67.331,85.146,80.955,76.956,102.710,80.488,115.481,135.146,107.316,135.859,108.389,124.574,92.670,102.372,99.596,107.133,139.796,127.674,111.777,145.939,78.056,73.417,114.958,76.704,88.122,103.634,127.857,163.402,86.531,86.000,127.023,98.173,101.928,124.422,82.861,108.004,99.303,88.401
998,74.303,66.447,84.126,79.093,77.807,103.463,79.769,117.814,135.997,107.920,135.195,108.467,122.915,91.883,101.784,99.547,106.468,139.325,128.745,110.271,147.544,78.083,73.664,114.838,75.552,86.328,104.521,128.253,165.811,86.926,86.343,126.182,98.560,101.037,123.627,82.995,108.121,100.926,87.614
999,74.041,66.731,86.677,79.732,78.153,104.749,79.050,120.823,135.651,108.242,135.936,107.455,123.618,91.484,102.199,100.098,106.122,139.737,129.294,111.540,145.591,76.917,73.194,113.725,75.686,87.595,104.258,129.754,164.566,85.828,85.426,127.832,98.150,100.293,123.217,83.771,109.677,100.266,88.079
1000,73.874,67.110,88.402,79.645,78.510,103.974,80.238,119.570,135.499,108.231,134.773,108.141,121.628,93.260,101.763,98.945,107.091,139.945,128.333,112.158,146.415,77.970,73.701,112.861,75.816,86.972,103.812,127.830,166.661,86.332,86.670,127.627,98.601,100.675,123.717,83.671,108.453,100.609,88.398
1001,74.299,66.684,86.957,79.523,78.445,102.515,80.053,117.730,136.039,108.434,135.530,109.353,122.721,91.759,102.376,99.833,106.796,139.539,129.061,110.557,144.703,78.761,73.156,113.804,75.975,85.615,102.592,128.774,165.725,86.398,86.619,126.573,97.429,99.840,121.906,82.879,108.220,99.982,88.927
1002,73.584,66.170,85.094,80.050,78.186,103.394,78.672,116.384,135.854,107.918,134.364,108.769,121.233,91.399,101.378,99.014,107.075,139.238,128.882,110.271,146.258,78.439,73.275,113.086,75.596,86.283,102.941,128.479,165.273,86.157,86.542,125.937,97.502,99.077,122.119,82.821,108.397,99.815,88.872
1003,74.017,67.155,84.059,79.626,77.666,102.026,79.581,115.949,133.879,106.224,133.901,108.395,121.310,92.013,101.686,98.988,106.780,139.425,128.409,111.608,146.871,78.940,72.948,112.901,75.343,85.766,103.016,128.039,165.136,86.564,86.263,127.459,97.752,98.422,123.279,82.787,108.228,100.155,86.985
1004,74.167,66.157,83.882,79.674,77.527,104.156,79.278,116.075,134.885,108.203,134.843,108.907,122.536,92.085,101.722,99.526,106.649,138.599,128.493,110.024,147.693,77.528,73.441,114.631,75.690,86.841,103.225,127.862,164.436,86.944,86.548,125.274,97.641,99.351,123.197,82.026,107.961,97.985,88.553
1005,74.769,66.372,84.697,79.846,77.803,103.766,78.381,116.388,136.808,106.900,135.137,108.596,122.615,91.837,102.165,98.811,106.988,139.718,129.414,111.072,145.250,78.013,72.882,112.932,76.466,85.324,102.998,128.786,165.400,87.499,86.045,126.764,98.328,98.702,122.090,83.442,108.819,98.413,88.653
