 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
1186,123.739,140.553,140.292,157.539,135.473,130.873,130.696,118.598,115.680,129.537,126.682,116.488,122.641,120.691,114.637,116.241,116.416
1187,123.669,141.499,140.560,156.938,135.260,130.619,130.769,119.023,115.440,129.290,125.979,116.437,122.718,121.785,114.290,116.206,115.991
1188,122.334,141.354,140.101,156.992,135.911,131.764,131.372,119.484,115.253,129.310,125.771,116.281,122.519,121.987,114.431,116.472,115.899
1189,124.199,141.719,140.961,157.598,135.591,130.383,131.215,119.418,114.712,129.547,126.499,116.113,122.010,121.916,114.413,116.066,115.755
1190,124.000,142.096,140.941,158.046,136.095,131.034,131.384,120.230,115.784,129.600,126.236,115.755,121.460,122.257,114.145,116.988,116.613
1191,125.331,140.482,141.261,157.644,135.041,130.157,131.278,119.888,114.331,130.220,125.840,115.779,122.028,121.772,114.744,116.626,115.667
1192,125.521,141.393,140.534,156.830,135.112,131.317,131.224,119.246,114.983,129.643,126.510,116.250,121.223,121.809,114.920,115.926,115.981
1193,123.902,140.786,140.916,158.127,135.811,130.419,130.998,119.691,115.353,129.894,126.195,116.055,122.167,122.745,114.199,116.640,116.447
1194,123.926,142.294,141.101,157.968,135.223,130.760,131.050,119.478,115.044,130.328,126.416,115.667,122.010,121.599,114.147,116.035,116.209
1195,124.058,141.425,140.546,157.946,136.352,131.169,131.637,120.580,115.187,129.785,125.663,115.714,122.547,121.294,115.367,116.676,115.845
1196,124.279,141.608,140.516,156.259,135.462,131.242,131.137,119.747,115.617,130.161,127.160,116.026,121.422,121.955,114.732,117.034,116.213
1197,124.328,141.322,140.353,157.237,135.859,131.298,131.333,119.770,115.377,130.292,126.490,116.319,121.171,121.530,114.242,116.284,115.766
1198,125.067,141.680,140.780,158.962,135.726,131.643,131.085,119.673,114.728,129.963,125.908,115.368,121.073,122.459,113.973,117.287,116.547
1199,123.666,142.685,141.401,156.884,135.609,132.188,131.601,119.691,114.854,130.228,127.009,116.101,120.892,122.208,114.766,116.535,115.956
1200,125.046,141.139,139.846,157.981,135.857,131.363,131.380,120.043,115.782,130.306,127.380,115.684,120.551,121.640,114.392,117.399,115.679
