 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20
1173,12.987,11.668,14.955,10.655,12.485,11.379,10.657,10.722,11.692,10.365,10.088,9.956,13.923,11.187,10.454,11.296,10.232,9.036,8.290,8.555
1174,12.939,11.688,14.839,10.715,12.573,11.406,10.572,10.713,11.628,10.260,10.148,10.028,13.942,11.188,10.497,11.341,10.218,9.061,8.255,8.517
1175,12.928,11.753,14.974,10.707,12.515,11.387,10.588,10.789,11.566,10.212,10.177,10.017,13.871,11.135,10.480,11.504,10.196,9.057,8.288,8.553
1176,12.890,11.616,14.952,10.724,12.583,11.415,10.665,10.766,11.585,10.260,10.129,9.817,13.895,11.117,10.421,11.462,10.214,8.994,8.374,8.518
1177,13.002,11.703,14.792,10.743,12.611,11.443,10.652,10.817,11.651,10.255,10.139,9.983,13.843,11.179,10.417,11.370,10.244,8.981,8.246,8.609
1178,12.822,11.592,14.867,10.719,12.468,11.390,10.642,10.720,11.607,10.293,10.167,9.922,13.878,11.179,10.460,11.384,10.261,9.015,8.305,8.583
1179,12.912,11.751,14.839,10.794,12.550,11.379,10.688,10.635,11.619,10.327,10.215,9.950,13.870,11.140,10.358,11.220,10.182,9.001,8.273,8.570
1180,12.869,11.701,14.875,10.683,12.491,11.498,10.580,10.883,11.640,10.346,10.331,9.933,13.957,11.143,10.391,11.428,10.271,8.997,8.307,8.601
1181,12.842,11.705,14.824,10.763,12.456,11.379,10.598,10.787,11.666,10.327,10.243,10.050,13.823,11.106,10.434,11.585,10.147,9.004,8.305,8.545
1182,12.917,11.774,14.888,10.708,12.460,11.354,10.572,10.695,11.561,10.413,10.158,9.989,13.851,11.123,10.407,11.526,10.202,8.990,8.314,8.611
1183,12.865,11.640,14.793,10.655,12.491,11.415,10.606,10.715,11.599,10.341,10.170,9.839,13.881,11.166,10.417,11.313,10.105,9.031,8.315,8.600
1184,12.894,11.649,14.837,10.717,12.618,11.404,10.601,10.718,11.557,10.139,10.252,9.922,13.874,11.126,10.404,11.286,10.133,9.012,8.289,8.553
1185,12.844,11.787,14.779,10.695,12.560,11.388,10.619,10.746,11.654,10.365,10.281,9.961,13.926,11.179,10.325,11.203,10.154,9.036,8.289,8.570
1186,12.833,11.720,14.888,10.770,12.483,11.371,10.485,10.801,11.543,10.385,10.259,9.811,13.821,11.104,10.387,11.352,10.194,9.001,8.263,8.589
1187,12.801,11.579,14.821,10.662,12.442,11.346,10.588,10.748,11.561,10.197,10.186,9.989,13.834,11.143,10.331,11.482,10.160,9.045,8.273,8.558
1188,12.814,11.592,14.732,10.659,12.603,11.369,10.588,10.720,11.567,10.413,10.230,9.972,13.816,11.133,10.490,11.536,10.226,9.012,8.335,8.555
1189,12.772,11.694,14.793,10.712,12.517,11.399,10.680,10.684,11.516,10.226,10.079,9.967,13.813,11.164,10.371,11.406,10.196,9.046,8.305,8.586
1190,12.835,11.657,14.896,10.693,12.585,11.412,10.673,10.757,11.593,10.245,10.344,9.878,13.835,11.125,10.325,11.220,10.160,9.070,8.258,8.528
1191,12.793,11.657,14.738,10.703,12.513,11.404,10.683,10.670,11.592,10.351,10.230,9.900,13.733,11.124,10.311,11.281,10.238,9.087,8.297,8.608
1192,12.771,11.577,14.693,10.768,12.511,11.310,10.621,10.800,11.618,10.250,10.221,10.028,13.803,11.167,10.427,11.233,10.255,9.028,8.281,8.587
1193,12.780,11.761,14.835,10.696,12.454,11.406,10.660,10.738,11.600,10.312,10.306,9.944,13.843,11.175,10.460,11.452,10.178,9.030,8.272,8.596
1194,12.759,11.759,14.793,10.612,12.440,11.340,10.572,10.809,11.538,10.428,10.265,9.933,13.888,11.176,10.464,11.465,10.214,9.105,8.302,8.542
1195,12.761,11.651,14.751,10.672,12.470,11.401,10.678,10.805,11.566,10.375,10.148,10.006,13.891,11.123,10.401,11.397,10.208,9.082,8.266,8.603
1196,12.795,11.709,14.810,10.669,12.458,11.362,10.678,10.736,11.668,10.490,10.284,9.978,13.803,11.099,10.308,11.365,10.200,9.028,8.296,8.613
1197,12.793,11.701,14.801,10.698,12.483,11.305,10.639,10.761,11.779,10.389,10.167,9.944,13.855,11.192,10.397,11.408,10.156,9.040,8.296,8.580
1198,12.752,11.616,14.800,10.744,12.581,11.319,10.590,10.766,11.652,10.524,10.259,9.861,13.861,11.129,10.404,11.629,10.212,9.085,8.281,8.541
1199,12.741,11.597,14.768,10.717,12.497,11.308,10.567,10.652,11.671,10.322,10.246,9.917,13.798,11.165,10.440,11.484,10.198,9.015,8.284,8.605
1200,12.744,11.714,14.732,10.650,12.460,11.325,10.642,10.768,11.524,10.197,10.281,10.050,13.776,11.114,10.338,11.416,10.186,9.024,8.305,8.555
